	CouponNumber,	CouponUID
	055134538,	055134538
	055134545,	055134545
	055134552,	055134552
	055134569,	055134569
	055134576,	055134576
	055134583,	055134583
	055134590,	055134590
	055134606,	055134606
	055134613,	055134613
	055134620,	055134620
	055134637,	055134637
	055134644,	055134644
	055134651,	055134651
	055134668,	055134668
	055134675,	055134675
	055134682,	055134682
	055134699,	055134699
	055134705,	055134705
	055134712,	055134712
	055134729,	055134729
	055134736,	055134736
	055134743,	055134743
	055134750,	055134750
	055134767,	055134767
	055134774,	055134774
	055134781,	055134781
	055134798,	055134798
	055134804,	055134804
	055134811,	055134811
	055134828,	055134828
	055134835,	055134835
	055134842,	055134842
	055134859,	055134859
	055134866,	055134866
	055134873,	055134873
	055134880,	055134880
	055134897,	055134897
	055134903,	055134903
	055134910,	055134910
	055134927,	055134927
	055134934,	055134934
	055134941,	055134941
	055134958,	055134958
	055134965,	055134965
	055134972,	055134972
	055134989,	055134989
	055134996,	055134996
	055135009,	055135009
	055135016,	055135016
	055135023,	055135023
	055135030,	055135030
	055135047,	055135047
	055135054,	055135054
	055135061,	055135061
	055135078,	055135078
	055135085,	055135085
	055135092,	055135092
	055135108,	055135108
	055135115,	055135115
	055135122,	055135122
	055135139,	055135139
	055135146,	055135146
	055135153,	055135153
	055135160,	055135160
	055135177,	055135177
	055135184,	055135184
	055135191,	055135191
	055135207,	055135207
	055135214,	055135214
	055135221,	055135221
	055135238,	055135238
	055135245,	055135245
	055135252,	055135252
	055135269,	055135269
	055135276,	055135276
	055135283,	055135283
	055135290,	055135290
	055135306,	055135306
	055135313,	055135313
	055135320,	055135320
	055135337,	055135337
	055135344,	055135344
	055135351,	055135351
	055135368,	055135368
	055135375,	055135375
	055135382,	055135382
	055135399,	055135399
	055135405,	055135405
	055135412,	055135412
	055135429,	055135429
	055135436,	055135436
	055135443,	055135443
	055135450,	055135450
	055135467,	055135467
	055135474,	055135474
	055135481,	055135481
	055135498,	055135498
	055135504,	055135504
	055135511,	055135511
	055135528,	055135528
	055135535,	055135535
	055135542,	055135542
	055135559,	055135559
	055135566,	055135566
	055135573,	055135573
	055135580,	055135580
	055135597,	055135597
	055135603,	055135603
	055135610,	055135610
	055135627,	055135627
	055135634,	055135634
	055135641,	055135641
	055135658,	055135658
	055135665,	055135665
	055135672,	055135672
	055135689,	055135689
	055135696,	055135696
	055135702,	055135702
	055135719,	055135719
	055135726,	055135726
	055135733,	055135733
	055135740,	055135740
	055135757,	055135757
	055135764,	055135764
	055135771,	055135771
	055135788,	055135788
	055135795,	055135795
	055135801,	055135801
	055135818,	055135818
	055135825,	055135825
	055135832,	055135832
	055135849,	055135849
	055135856,	055135856
	055135863,	055135863
	055135870,	055135870
	055135887,	055135887
	055135894,	055135894
	055135900,	055135900
	055135917,	055135917
	055135924,	055135924
	055135931,	055135931
	055135948,	055135948
	055135955,	055135955
	055135962,	055135962
	055135979,	055135979
	055135986,	055135986
	055135993,	055135993
	055136006,	055136006
	055136013,	055136013
	055136020,	055136020
	055136037,	055136037
	055136044,	055136044
	055136051,	055136051
	055136068,	055136068
	055136075,	055136075
	055136082,	055136082
	055136099,	055136099
	055136105,	055136105
	055136112,	055136112
	055136129,	055136129
	055136136,	055136136
	055136143,	055136143
	055136150,	055136150
	055136167,	055136167
	055136174,	055136174
	055136181,	055136181
	055136198,	055136198
	055136204,	055136204
	055136211,	055136211
	055136228,	055136228
	055136235,	055136235
	055136242,	055136242
	055136259,	055136259
	055136266,	055136266
	055136273,	055136273
	055136280,	055136280
	055136297,	055136297
	055136303,	055136303
	055136310,	055136310
	055136327,	055136327
	055136334,	055136334
	055136341,	055136341
	055136358,	055136358
	055136365,	055136365
	055136372,	055136372
	055136389,	055136389
	055136396,	055136396
	055136402,	055136402
	055136419,	055136419
	055136426,	055136426
	055136433,	055136433
	055136440,	055136440
	055136457,	055136457
	055136464,	055136464
	055136471,	055136471
	055136488,	055136488
	055136495,	055136495
	055136501,	055136501
	055136518,	055136518
	055136525,	055136525
	055136532,	055136532
	055136549,	055136549
	055136556,	055136556
	055136563,	055136563
	055136570,	055136570
	055136587,	055136587
	055136594,	055136594
	055136600,	055136600
	055136617,	055136617
	055136624,	055136624
	055136631,	055136631
	055136648,	055136648
	055136655,	055136655
	055136662,	055136662
	055136679,	055136679
	055136686,	055136686
	055136693,	055136693
	055136709,	055136709
	055136716,	055136716
	055136723,	055136723
	055136730,	055136730
	055136747,	055136747
	055136754,	055136754
	055136761,	055136761
	055136778,	055136778
	055136785,	055136785
	055136792,	055136792
	055136808,	055136808
	055136815,	055136815
	055136822,	055136822
	055136839,	055136839
	055136846,	055136846
	055136853,	055136853
	055136860,	055136860
	055136877,	055136877
	055136884,	055136884
	055136891,	055136891
	055136907,	055136907
	055136914,	055136914
	055136921,	055136921
	055136938,	055136938
	055136945,	055136945
	055136952,	055136952
	055136969,	055136969
	055136976,	055136976
	055136983,	055136983
	055136990,	055136990
	055137003,	055137003
	055137010,	055137010
	055137027,	055137027
	055137034,	055137034
	055137041,	055137041
	055137058,	055137058
	055137065,	055137065
	055137072,	055137072
	055137089,	055137089
	055137096,	055137096
	055137102,	055137102
	055137119,	055137119
	055137126,	055137126
	055137133,	055137133
	055137140,	055137140
	055137157,	055137157
	055137164,	055137164
	055137171,	055137171
	055137188,	055137188
	055137195,	055137195
	055137201,	055137201
	055137218,	055137218
	055137225,	055137225
	055137232,	055137232
	055137249,	055137249
	055137256,	055137256
	055137263,	055137263
	055137270,	055137270
	055137287,	055137287
	055137294,	055137294
	055137300,	055137300
	055137317,	055137317
	055137324,	055137324
	055137331,	055137331
	055137348,	055137348
	055137355,	055137355
	055137362,	055137362
	055137379,	055137379
	055137386,	055137386
	055137393,	055137393
	055137409,	055137409
	055137416,	055137416
	055137423,	055137423
	055137430,	055137430
	055137447,	055137447
	055137454,	055137454
	055137461,	055137461
	055137478,	055137478
	055137485,	055137485
	055137492,	055137492
	055137508,	055137508
	055137515,	055137515
	055137522,	055137522
	055137539,	055137539
	055137546,	055137546
	055137553,	055137553
	055137560,	055137560
	055137577,	055137577
	055137584,	055137584
	055137591,	055137591
	055137607,	055137607
	055137614,	055137614
	055137621,	055137621
	055137638,	055137638
	055137645,	055137645
	055137652,	055137652
	055137669,	055137669
	055137676,	055137676
	055137683,	055137683
	055137690,	055137690
	055137706,	055137706
	055137713,	055137713
	055137720,	055137720
	055137737,	055137737
	055137744,	055137744
	055137751,	055137751
	055137768,	055137768
	055137775,	055137775
	055137782,	055137782
	055137799,	055137799
	055137805,	055137805
	055137812,	055137812
	055137829,	055137829
	055137836,	055137836
	055137843,	055137843
	055137850,	055137850
	055137867,	055137867
	055137874,	055137874
	055137881,	055137881
	055137898,	055137898
	055137904,	055137904
	055137911,	055137911
	055137928,	055137928
	055137935,	055137935
	055137942,	055137942
	055137959,	055137959
	055137966,	055137966
	055137973,	055137973
	055137980,	055137980
	055137997,	055137997
	055138000,	055138000
	055138017,	055138017
	055138024,	055138024
	055138031,	055138031
	055138048,	055138048
	055138055,	055138055
	055138062,	055138062
	055138079,	055138079
	055138086,	055138086
	055138093,	055138093
	055138109,	055138109
	055138116,	055138116
	055138123,	055138123
	055138130,	055138130
	055138147,	055138147
	055138154,	055138154
	055138161,	055138161
	055138178,	055138178
	055138185,	055138185
	055138192,	055138192
	055138208,	055138208
	055138215,	055138215
	055138222,	055138222
	055138239,	055138239
	055138246,	055138246
	055138253,	055138253
	055138260,	055138260
	055138277,	055138277
	055138284,	055138284
	055138291,	055138291
	055138307,	055138307
	055138314,	055138314
	055138321,	055138321
	055138338,	055138338
	055138345,	055138345
	055138352,	055138352
	055138369,	055138369
	055138376,	055138376
	055138383,	055138383
	055138390,	055138390
	055138406,	055138406
	055138413,	055138413
	055138420,	055138420
	055138437,	055138437
	055138444,	055138444
	055138451,	055138451
	055138468,	055138468
	055138475,	055138475
	055138482,	055138482
	055138499,	055138499
	055138505,	055138505
	055138512,	055138512
	055138529,	055138529
	055138536,	055138536
	055138543,	055138543
	055138550,	055138550
	055138567,	055138567
	055138574,	055138574
	055138581,	055138581
	055138598,	055138598
	055138604,	055138604
	055138611,	055138611
	055138628,	055138628
	055138635,	055138635
	055138642,	055138642
	055138659,	055138659
	055138666,	055138666
	055138673,	055138673
	055138680,	055138680
	055138697,	055138697
	055138703,	055138703
	055138710,	055138710
	055138727,	055138727
	055138734,	055138734
	055138741,	055138741
	055138758,	055138758
	055138765,	055138765
	055138772,	055138772
	055138789,	055138789
	055138796,	055138796
	055138802,	055138802
	055138819,	055138819
	055138826,	055138826
	055138833,	055138833
	055138840,	055138840
	055138857,	055138857
	055138864,	055138864
	055138871,	055138871
	055138888,	055138888
	055138895,	055138895
	055138901,	055138901
	055138918,	055138918
	055138925,	055138925
	055138932,	055138932
	055138949,	055138949
	055138956,	055138956
	055138963,	055138963
	055138970,	055138970
	055138987,	055138987
	055138994,	055138994
	055139007,	055139007
	055139014,	055139014
	055139021,	055139021
	055139038,	055139038
	055139045,	055139045
	055139052,	055139052
	055139069,	055139069
	055139076,	055139076
	055139083,	055139083
	055139090,	055139090
	055139106,	055139106
	055139113,	055139113
	055139120,	055139120
	055139137,	055139137
	055139144,	055139144
	055139151,	055139151
	055139168,	055139168
	055139175,	055139175
	055139182,	055139182
	055139199,	055139199
	055139205,	055139205
	055139212,	055139212
	055139229,	055139229
	055139236,	055139236
	055139243,	055139243
	055139250,	055139250
	055139267,	055139267
	055139274,	055139274
	055139281,	055139281
	055139298,	055139298
	055139304,	055139304
	055139311,	055139311
	055139328,	055139328
	055139335,	055139335
	055139342,	055139342
	055139359,	055139359
	055139366,	055139366
	055139373,	055139373
	055139380,	055139380
	055139397,	055139397
	055139403,	055139403
	055139410,	055139410
	055139427,	055139427
	055139434,	055139434
	055139441,	055139441
	055139458,	055139458
	055139465,	055139465
	055139472,	055139472
	055139489,	055139489
	055139496,	055139496
	055139502,	055139502
	055139519,	055139519
	055139526,	055139526
	055139533,	055139533
	055139540,	055139540
	055139557,	055139557
	055139564,	055139564
	055139571,	055139571
	055139588,	055139588
	055139595,	055139595
	055139601,	055139601
	055139618,	055139618
	055139625,	055139625
	055139632,	055139632
	055139649,	055139649
	055139656,	055139656
	055139663,	055139663
	055139670,	055139670
	055139687,	055139687
	055139694,	055139694
	055139700,	055139700
	055139717,	055139717
	055139724,	055139724
	055139731,	055139731
	055139748,	055139748
	055139755,	055139755
	055139762,	055139762
	055139779,	055139779
	055139786,	055139786
	055139793,	055139793
	055139809,	055139809
	055139816,	055139816
	055139823,	055139823
	055139830,	055139830
	055139847,	055139847
	055139854,	055139854
	055139861,	055139861
	055139878,	055139878
	055139885,	055139885
	055139892,	055139892
	055139908,	055139908
	055139915,	055139915
	055139922,	055139922
	055139939,	055139939
	055139946,	055139946
	055139953,	055139953
	055139960,	055139960
	055139977,	055139977
	055139984,	055139984
	055139991,	055139991
	055140003,	055140003
	055140010,	055140010
	055140027,	055140027
	055140034,	055140034
	055140041,	055140041
	055140058,	055140058
	055140065,	055140065
	055140072,	055140072
	055140089,	055140089
	055140096,	055140096
	055140102,	055140102
	055140119,	055140119
	055140126,	055140126
	055140133,	055140133
	055140140,	055140140
	055140157,	055140157
	055140164,	055140164
	055140171,	055140171
	055140188,	055140188
	055140195,	055140195
	055140201,	055140201
	055140218,	055140218
	055140225,	055140225
	055140232,	055140232
	055140249,	055140249
	055140256,	055140256
	055140263,	055140263
	055140270,	055140270
	055140287,	055140287
	055140294,	055140294
	055140300,	055140300
	055140317,	055140317
	055140324,	055140324
	055140331,	055140331
	055140348,	055140348
	055140355,	055140355
	055140362,	055140362
	055140379,	055140379
	055140386,	055140386
	055140393,	055140393
	055140409,	055140409
	055140416,	055140416
	055140423,	055140423
	055140430,	055140430
	055140447,	055140447
	055140454,	055140454
	055140461,	055140461
	055140478,	055140478
	055140485,	055140485
	055140492,	055140492
	055140508,	055140508
	055140515,	055140515
	055140522,	055140522
	055140539,	055140539
	055140546,	055140546
	055140553,	055140553
	055140560,	055140560
	055140577,	055140577
	055140584,	055140584
	055140591,	055140591
	055140607,	055140607
	055140614,	055140614
	055140621,	055140621
	055140638,	055140638
	055140645,	055140645
	055140652,	055140652
	055140669,	055140669
	055140676,	055140676
	055140683,	055140683
	055140690,	055140690
	055140706,	055140706
	055140713,	055140713
	055140720,	055140720
	055140737,	055140737
	055140744,	055140744
	055140751,	055140751
	055140768,	055140768
	055140775,	055140775
	055140782,	055140782
	055140799,	055140799
	055140805,	055140805
	055140812,	055140812
	055140829,	055140829
	055140836,	055140836
	055140843,	055140843
	055140850,	055140850
	055140867,	055140867
	055140874,	055140874
	055140881,	055140881
	055140898,	055140898
	055140904,	055140904
	055140911,	055140911
	055140928,	055140928
	055140935,	055140935
	055140942,	055140942
	055140959,	055140959
	055140966,	055140966
	055140973,	055140973
	055140980,	055140980
	055140997,	055140997
	055141000,	055141000
